,Gene,StatisticsValue,P-value,Adj P-value,Group11_PT_0,Group11_PT_0.01,Group11_PT_0.02,Group11_PT_0.03,Group11_PT_0.04,Group11_PT_0.05,Group11_PT_0.06,Group11_PT_0.07,Group11_PT_0.08,Group11_PT_0.09,Group11_PT_0.1,Group11_PT_0.11,Group11_PT_0.12,Group11_PT_0.13,Group11_PT_0.14,Group11_PT_0.15,Group11_PT_0.16,Group11_PT_0.17,Group11_PT_0.18,Group11_PT_0.19,Group11_PT_0.2,Group11_PT_0.21,Group11_PT_0.22,Group11_PT_0.23,Group11_PT_0.24,Group11_PT_0.25,Group11_PT_0.26,Group11_PT_0.27,Group11_PT_0.28,Group11_PT_0.29,Group11_PT_0.3,Group11_PT_0.31,Group11_PT_0.32,Group11_PT_0.33,Group11_PT_0.34,Group11_PT_0.35,Group11_PT_0.36,Group11_PT_0.37,Group11_PT_0.38,Group11_PT_0.39,Group11_PT_0.4,Group11_PT_0.41,Group11_PT_0.42,Group11_PT_0.43,Group11_PT_0.44,Group11_PT_0.45,Group11_PT_0.46,Group11_PT_0.47,Group11_PT_0.48,Group11_PT_0.49,Group11_PT_0.5,Group11_PT_0.51,Group11_PT_0.52,Group11_PT_0.53,Group11_PT_0.54,Group11_PT_0.55,Group11_PT_0.56,Group11_PT_0.57,Group11_PT_0.58,Group11_PT_0.59,Group11_PT_0.6,Group11_PT_0.61,Group11_PT_0.62,Group11_PT_0.63,Group11_PT_0.64,Group11_PT_0.65,Group11_PT_0.66,Group11_PT_0.67,Group11_PT_0.68,Group11_PT_0.69,Group11_PT_0.7,Group11_PT_0.71,Group11_PT_0.72,Group11_PT_0.73,Group11_PT_0.74,Group11_PT_0.75,Group11_PT_0.76,Group11_PT_0.77,Group11_PT_0.78,Group11_PT_0.79,Group11_PT_0.8,Group11_PT_0.81,Group11_PT_0.82,Group11_PT_0.83,Group11_PT_0.84,Group11_PT_0.85,Group11_PT_0.86,Group11_PT_0.87,Group11_PT_0.88,Group11_PT_0.89,Group11_PT_0.9,Group11_PT_0.91,Group11_PT_0.92,Group11_PT_0.93,Group11_PT_0.94,Group11_PT_0.95,Group11_PT_0.96,Group11_PT_0.97,Group11_PT_0.98,Group11_PT_0.99,Group11_PT_1
257,Rps8-ps1,56.094,1.9163e-11,5.3326e-07,-0.03890309,-0.02232345,-0.00583045,0.01048929,0.02654913,0.04226242,0.05754255,0.07230288,0.08645677,0.09991759,0.1125987,0.12441,0.13527527,0.14509746,0.1537934,0.16127648,0.16746,0.17225746,0.17558211,0.17735,0.17747171,0.17598,0.1730235,0.16873,0.1632405,0.15670061,0.14924966,0.14102851,0.13217805999999999,0.12283918,0.11315,0.10325968,0.09330082,0.08341706,0.073749,0.06443838,0.0556252,0.0474507,0.04005567,0.0335723,0.02800166,0.02324339,0.01919465,0.01575252,0.01281412,0.01027656,0.0080369,0.0059924,0.00404,0.00207681,2.6517e-08,-0.0022933,-0.004906,-0.00794103,-0.011501,-0.01568959,-0.0205906,-0.02620941,-0.03252976,-0.03953532,-0.04720978,-0.0555368,-0.0645001,-0.0740834,-0.0842703,-0.09504451,-0.1063897,-0.11829,-0.130728,-0.1436883,-0.1571545,-0.17111,-0.18553869,-0.2004242,-0.2157502,-0.2315003,-0.2476583,-0.2642079,-0.28113269,-0.29841641,-0.3160427,-0.333995,-0.352258,-0.3708142,-0.3896478,-0.40874243,-0.4280818,-0.4476495,-0.46742938,-0.487405,-0.5075601,-0.5278783,-0.54834335,-0.56893892,-0.589649,-0.6104564,-0.63134558,-0.65230007,-0.6733,-0.6943396,-0.7153919
258,Ostc,93.913,1.9407e-19,5.4255e-15,0.18004341,0.20102781,0.22190433,0.24256513,0.26290233,0.28280807,0.30217447,0.32089368,0.33885783,0.35595905,0.37208948,0.38714,0.4010065,0.41357736,0.42474596,0.43440444,0.44244,0.44875957,0.45324049,0.45578,0.45627482,0.45473,0.4512663,0.44599,0.4390295,0.43049334,0.42050156,0.40917132,0.39661978,0.38296408,0.36832,0.35280887,0.33654366,0.31964294,0.30222,0.28440355,0.2662992,0.2480279,0.22970696,0.2114496,0.19331217,0.17530698,0.15744514,0.13973779,0.12219607,0.10483111,0.0876541,0.070676,0.0539082,0.0373616,0.021047,0.0049769,-0.0108389,-0.02638894,-0.041662,-0.05664688,-0.0713353,-0.08573064,-0.0998396,-0.11366881,-0.12722495,-0.1405147,-0.1535446,-0.1663215,-0.1788519,-0.1911426,-0.2032001,-0.21503,-0.2266425,-0.2380407,-0.2492324,-0.2602243,-0.271023,-0.2816352,-0.2920676,-0.3023269,-0.3124196,-0.3223525,-0.33213215,-0.34176531,-0.3512586,-0.360619,-0.369852,-0.37896584,-0.3879663,-0.39686011,-0.4056541,-0.4143547,-0.42296886,-0.431503,-0.439964,-0.4483583,-0.45669266,-0.46497375,-0.473208,-0.4814027,-0.48956393,-0.49769849,-0.50581,-0.5139143,-0.5220089
259,Rpl35a,73.771,3.6254e-15,1.0114e-10,0.035187,0.04310139,0.05097649,0.05877302,0.06645167,0.07397315,0.08129819,0.08838748,0.09520174,0.10170168,0.107848,0.1136,0.11892264,0.12377238,0.12811134,0.13190023,0.1351,0.13767066,0.13957361,0.14077,0.1412209,0.14094,0.1399958,0.13845,0.13635889,0.13379758,0.13082725,0.12751253,0.12391809,0.12010856,0.11615,0.11210287,0.10803599,0.10401262,0.1001,0.09635502,0.0928501,0.0896472,0.08681116,0.0844012,0.08239767,0.08071968,0.07928482,0.07801066,0.07681478,0.07561475,0.0743281,0.0728725,0.0711655,0.0691246,0.066667,0.0637115,0.0601745,0.05597396,0.051027,0.04525243,0.0385824,0.03101915,0.02258291,0.01329401,0.00317276,-0.0077606,-0.0194856,-0.0319822,-0.0452298,-0.05920836,-0.0738974,-0.089277,-0.105326,-0.122025,-0.1393532,-0.1572905,-0.1758166,-0.1949111,-0.2145537,-0.2347242,-0.2554022,-0.2765674,-0.29819961,-0.32027842,-0.3427836,-0.365695,-0.388992,-0.41265393,-0.4366614,-0.46099363,-0.4856304,-0.5105514,-0.53573635,-0.5611649,-0.5868168,-0.6126716,-0.63870921,-0.66490921,-0.691251,-0.7177152,-0.74428065,-0.77092728,-0.79763,-0.824383,-0.8511514
260,Ddost,104.402,1.136e-21,3.1793e-17,0.20024451,0.21406524,0.2278163,0.24142802,0.25483072,0.26795474,0.2807304,0.29308803,0.30495797,0.31627053,0.32695605,0.33694,0.34616729,0.35455366,0.3620343,0.36853954,0.374,0.37834515,0.38150618,0.38341,0.38399978,0.38327,0.3813176,0.37821,0.3740407,0.36888676,0.36283321,0.35596308,0.34835941,0.34010523,0.33128,0.32197744,0.31226991,0.30224399,0.29198,0.28156911,0.2710862,0.2606171,0.25024468,0.2400477,0.23003954,0.22018285,0.21043913,0.20076985,0.19113648,0.18150049,0.1718233,0.1620665,0.1521915,0.14215966,0.13193,0.1214717,0.1107384,0.09969426,0.088301,0.0765192,0.0643186,0.05169976,0.03867217,0.02524534,0.01142878,-0.002768,-0.0173355,-0.0322642,-0.0475447,-0.06316732,-0.0791227,-0.095401,-0.1119934,-0.1288898,-0.1460809,-0.1635571,-0.18130904,-0.1993271,-0.2176018,-0.2361237,-0.2548832,-0.2738709,-0.29307714,-0.31249255,-0.3321076,-0.351913,-0.371898,-0.3920553,-0.4123737,-0.43284428,-0.4534574,-0.4742036,-0.49507336,-0.5160572,-0.5371456,-0.5583291,-0.57959808,-0.60094313,-0.622355,-0.6438234,-0.66533952,-0.6868937,-0.70848,-0.7300781,-0.7516893
261,Manf,223.844,2.7898e-47,7.8455e-43,0.60737466,0.61750871,0.62759214,0.63757433,0.64740467,0.65703255,0.66640734,0.67547843,0.68419519,0.69250703,0.70036331,0.70771,0.71450674,0.72069266,0.72622056,0.73103983,0.7351,0.73834997,0.74073962,0.74222,0.74273606,0.74227,0.7408066,0.73835,0.7348992,0.73044567,0.7249879,0.71852263,0.71104659,0.70255652,0.69305,0.68252127,0.67096957,0.65839081,0.64478,0.63013904,0.6144595,0.5977399,0.5799769,0.5611702,0.54136289,0.52063181,0.49905457,0.47670883,0.45367224,0.43002242,0.405837,0.3811937,0.3561701,0.3308439,0.30529,0.2795941,0.2538258,0.22806552,0.20239,0.17687926,0.1515959,0.12655014,0.10173669,0.07715013,0.05278503,0.028636,0.0046977,-0.0190354,-0.0425686,-0.0659074,-0.0890571,-0.11202,-0.1348109,-0.1574258,-0.1798732,-0.2021586,-0.22428739,-0.2462649,-0.2680965,-0.2897877,-0.3113439,-0.3327704,-0.35407268,-0.37525611,-0.3963261,-0.417288,-0.438147,-0.45890947,-0.4795797,-0.50016357,-0.5206664,-0.5410935,-0.5614505,-0.5817426,-0.6019753,-0.622154,-0.64228412,-0.66237099,-0.68242,-0.7024367,-0.72242632,-0.74239434,-0.76235,-0.7822872,-0.8022228
262,Bace1,33.203,1.0856e-06,0.029966,0.02411202,0.05014739,0.07606571,0.10174994,0.12708302,0.1519479,0.17622754,0.19980488,0.22256288,0.2443845,0.26515267,0.28475,0.3030605,0.31996605,0.33534998,0.34909521,0.36108,0.37120144,0.37932833,0.38535,0.38915053,0.39075,0.3903061,0.38796,0.38385312,0.37814968,0.37099563,0.36254147,0.3529377,0.34233484,0.33088,0.31873384,0.30603672,0.29294252,0.2796,0.26616495,0.2527826,0.2396052,0.22678323,0.2144607,0.20268332,0.19142084,0.1806411,0.17031193,0.16040115,0.1508766,0.1417061,0.1328575,0.1242986,0.11599721,0.10792,0.1000384,0.0923166,0.08472362,0.077227,0.06979556,0.0624009,0.05503712,0.04770339,0.04039906,0.03312342,0.0258758,0.0186554,0.0114617,0.0042938,-0.00284887,-0.009967,-0.017061,-0.0241327,-0.0311816,-0.0382088,-0.045215,-0.05220089,-0.0591672,-0.0661146,-0.0730438,-0.0799555,-0.0868505,-0.09372929,-0.10059272,-0.1074415,-0.114276,-0.121098,-0.12790647,-0.1347034,-0.14148916,-0.1482644,-0.1550299,-0.16178621,-0.1685342,-0.1752744,-0.1820077,-0.18873464,-0.195456,-0.202172,-0.2088847,-0.21559348,-0.22229945,-0.229,-0.2357058,-0.2424075
263,Sfxn1,32.761,1.3371e-06,0.036901,-0.09434728,-0.08713145,-0.07994838,-0.07283082,-0.06581155,-0.05892332,-0.05219888,-0.04567101,-0.03937245,-0.03333597,-0.02759433,-0.02218,-0.01712661,-0.01246605,-0.00823137,-0.00445532,-0.0011707,0.00158982,0.00379339,0.0054073,0.00640059,0.006782,0.0065982,0.0058977,0.00472854,0.00313917,0.00117786,-0.0011071,-0.00366741,-0.00645476,-0.0094209,-0.01251739,-0.01569608,-0.01890862,-0.022107,-0.02524204,-0.0282663,-0.0311313,-0.03378854,-0.0361934,-0.03835306,-0.04031534,-0.04212894,-0.04384257,-0.04550497,-0.04716486,-0.048871,-0.0506721,-0.0526168,-0.05475397,-0.057132,-0.0598004,-0.0628072,-0.06620129,-0.070031,-0.07434635,-0.0791855,-0.0845478,-0.09042148,-0.0967946,-0.10365527,-0.1109916,-0.1187917,-0.1270437,-0.1357357,-0.14485572,-0.154392,-0.16433,-0.1746656,-0.1853791,-0.1964613,-0.2079002,-0.21968396,-0.2318007,-0.2442385,-0.2569855,-0.2700298,-0.2833594,-0.29696261,-0.3108274,-0.3249419,-0.339294,-0.353873,-0.36866486,-0.3836593,-0.3988441,-0.4142072,-0.4297368,-0.44542102,-0.4612479,-0.4772056,-0.4932822,-0.50946587,-0.52574464,-0.542107,-0.55854,-0.57503284,-0.59157323,-0.60815,-0.6247491,-0.6413609
264,Rpl30,51.201,2.0267e-10,5.6351e-06,0.05977966,0.06259746,0.06540304,0.06818417,0.07092864,0.07362422,0.07625869,0.07881982,0.0812954,0.08367319,0.08594099,0.088087,0.09009769,0.09196215,0.09366772,0.09520217,0.096553,0.09770886,0.09865664,0.099384,0.09987951,0.10012,0.1000704,0.099701,0.09897676,0.0978657,0.09633449,0.09435012,0.09187961,0.08888994,0.085348,0.08122115,0.07647603,0.07107976,0.064999,0.05820176,0.050654,0.0423232,0.03317612,0.0231838,0.01237542,0.00082518,-0.01139154,-0.02419933,-0.0375228,-0.05128658,-0.0654153,-0.0798335,-0.0944658,-0.10923685,-0.12407,-0.1388936,-0.1536286,-0.16820067,-0.18253,-0.19655485,-0.2101991,-0.22346076,-0.23634861,-0.24887132,-0.26103757,-0.2728561,-0.2843355,-0.2954846,-0.306312,-0.31682636,-0.3270365,-0.33695,-0.3465786,-0.3559281,-0.365008,-0.3738271,-0.38239402,-0.3907176,-0.3988064,-0.4066691,-0.4143145,-0.4217513,-0.42898807,-0.4360336,-0.4428966,-0.449586,-0.45611,-0.46247693,-0.4686965,-0.47477704,-0.4807271,-0.4865555,-0.49227086,-0.4978819,-0.5033973,-0.5088257,-0.51417596,-0.51945662,-0.524676,-0.5298441,-0.53496823,-0.54005762,-0.54512,-0.5501669,-0.5552041
265,Rpl5,40.655,3.1686e-08,0.00087787,-0.07138832,-0.04513785,-0.01901288,0.00686109,0.03235856,0.05735405,0.08172204,0.10533703,0.12807354,0.14980606,0.1704091,0.18976,0.20772471,0.22418629,0.23901639,0.25208952,0.26328,0.27246283,0.27951202,0.2843,0.28671536,0.28679,0.2847221,0.28071,0.2749401,0.26762352,0.25895396,0.24912948,0.23834814,0.22680802,0.21471,0.20224363,0.18961551,0.17702084,0.16466,0.15272413,0.1414182,0.130938,0.12148157,0.1132357,0.10621833,0.10031668,0.09541475,0.09139649,0.08814586,0.08554681,0.0834833,0.0818393,0.0804987,0.07934551,0.078264,0.0771372,0.0758499,0.07428587,0.072329,0.06986326,0.0667926,0.06310751,0.05882199,0.05394999,0.04850547,0.0425024,0.0359547,0.0288765,0.0212815,0.01318387,0.0045975,-0.0044636,-0.0139856,-0.0239544,-0.0343561,-0.0451766,-0.05640217,-0.0680187,-0.0800122,-0.0923688,-0.1050745,-0.1181154,-0.13147735,-0.14514655,-0.159109,-0.173351,-0.187858,-0.2026161,-0.2176119,-0.23283104,-0.2482597,-0.2638838,-0.27968947,-0.2956627,-0.3117895,-0.328056,-0.34444813,-0.36095198,-0.377554,-0.394239,-0.41099416,-0.42780521,-0.44466,-0.461539,-0.4784339
266,Psma4,44.281,5.61e-09,0.00015567,-0.08228598,-0.05934961,-0.03651982,-0.01390322,0.00839362,0.03026411,0.05160164,0.07229965,0.09225153,0.1113507,0.12949056,0.14656,0.16246604,0.17708847,0.19032524,0.20206977,0.21222,0.22065572,0.22728398,0.23199,0.23468399,0.23538,0.2342323,0.23139,0.2270079,0.22123736,0.21423135,0.20614241,0.19712311,0.18732601,0.1769,0.16600865,0.15479351,0.14341081,0.13201,0.12075297,0.109783,0.0992556,0.08932354,0.0801312,0.07170206,0.06396604,0.05685068,0.0502835,0.04419202,0.03850377,0.0331463,0.028047,0.0231336,0.01833344,0.013574,0.0087832,0.0038882,-0.00118348,-0.0065042,-0.01214645,-0.0181702,-0.02458142,-0.03137116,-0.03853068,-0.04605117,-0.0539238,-0.0621398,-0.0706904,-0.0795667,-0.08875997,-0.0982614,-0.10806,-0.1181534,-0.1285264,-0.1391723,-0.1500824,-0.16124777,-0.1726597,-0.1843093,-0.1961878,-0.2082864,-0.2205963,-0.23310868,-0.24581477,-0.2587057,-0.271773,-0.285007,-0.29839995,-0.3119424,-0.32562577,-0.3394412,-0.3533798,-0.36743296,-0.3815917,-0.3958473,-0.410191,-0.42461387,-0.43910718,-0.453662,-0.4682699,-0.4829217,-0.49760871,-0.51232,-0.5270532,-0.541793
267,Gm15500,61.312,1.5371e-12,4.2811e-08,-0.04702068,-0.02541263,-0.00390522,0.01740089,0.03840507,0.05900667,0.07910504,0.09859953,0.11738951,0.13537432,0.15245332,0.16853,0.1834913,0.197249,0.2096983,0.22073856,0.23027,0.23818939,0.24439866,0.2488,0.25128737,0.2519,0.2507722,0.24806,0.24390083,0.23845136,0.23185656,0.22426436,0.21582267,0.20667941,0.19698,0.18687977,0.17651923,0.16604876,0.15562,0.14536966,0.1354569,0.1260258,0.1172243,0.109192,0.10194285,0.09539374,0.08945908,0.08405332,0.07909085,0.0744861,0.0701535,0.0660074,0.0619624,0.05793268,0.053833,0.0495771,0.0450801,0.0402562,0.03502,0.02928518,0.0229821,0.01610573,0.00866913,0.00068531,-0.00783269,-0.0168718,-0.0264191,-0.0364615,-0.046986,-0.05797948,-0.069429,-0.081321,-0.0936439,-0.1063833,-0.1195266,-0.1330607,-0.1469727,-0.1612495,-0.1758781,-0.1908454,-0.2061384,-0.2217442,-0.23764956,-0.2538416,-0.2703072,-0.287033,-0.304007,-0.32121554,-0.3386453,-0.35628358,-0.3741173,-0.3921334,-0.41031882,-0.4286606,-0.4471458,-0.4657612,-0.48449386,-0.50333077,-0.522259,-0.5412652,-0.56033661,-0.57946016,-0.59862,-0.6178115,-0.6370132
268,Gm5835,76.036,1.2032e-15,3.3576e-11,-0.03273706,-0.01430897,0.00403228,0.02219983,0.04010685,0.05766648,0.0747919,0.09139624,0.10739266,0.12269432,0.13721438,0.15087,0.16356229,0.17521646,0.18574164,0.19505098,0.20306,0.20967479,0.21481557,0.21839,0.22032496,0.22062,0.2193802,0.21671,0.2126983,0.20746216,0.20109929,0.19371219,0.18540339,0.17627542,0.16643,0.15597203,0.14500166,0.13362221,0.12194,0.11004613,0.0980545,0.086064,0.07417691,0.0624913,0.05103661,0.0397891,0.02872381,0.01781574,0.00703991,-0.00362869,-0.014215,-0.0247441,-0.035241,-0.0457306,-0.056238,-0.066788,-0.0774058,-0.08811631,-0.098945,-0.10991548,-0.1210497,-0.13234867,-0.14380862,-0.15542579,-0.16719647,-0.1791169,-0.1911833,-0.203392,-0.2157392,-0.22822122,-0.2408342,-0.25357,-0.2664384,-0.2794221,-0.2925218,-0.3057338,-0.31905439,-0.3324798,-0.3460063,-0.3596302,-0.3733476,-0.3871549,-0.40104826,-0.41502401,-0.4290784,-0.443208,-0.457408,-0.47167578,-0.4860072,-0.50039851,-0.514846,-0.5293459,-0.54389441,-0.5584879,-0.5731225,-0.5877946,-0.60250043,-0.61723617,-0.631998,-0.6467825,-0.66158565,-0.67640375,-0.69123,-0.7060699,-0.7209105
269,Hyou1,53.502,6.6919e-11,1.8614e-06,0.02619544,0.04305997,0.05985449,0.07650897,0.09295339,0.10911774,0.12493199,0.14032613,0.15523014,0.16957399,0.18328768,0.1963,0.20854447,0.21994754,0.23044036,0.23995292,0.24842,0.25575717,0.26190883,0.2668,0.27036387,0.27259,0.2735339,0.27324,0.27176386,0.26915488,0.26546512,0.26074601,0.25504894,0.24842533,0.24093,0.23260414,0.22350938,0.21369372,0.20321,0.19210536,0.1804355,0.1682503,0.15560134,0.1425397,0.12911418,0.11537124,0.10135751,0.08711954,0.07270389,0.05815714,0.0435258,0.0288565,0.0141958,-0.00040975,-0.014914,-0.0292692,-0.04343,-0.05734938,-0.070981,-0.08427773,-0.097202,-0.10975228,-0.121937,-0.13376468,-0.14524382,-0.1563829,-0.1671905,-0.177675,-0.187845,-0.19770897,-0.2072754,-0.21655,-0.2255497,-0.2342745,-0.2427358,-0.2509421,-0.25890183,-0.2666236,-0.2741158,-0.2813869,-0.2884456,-0.2953002,-0.30195933,-0.30843141,-0.314725,-0.320849,-0.326811,-0.33261958,-0.3382841,-0.34381256,-0.3492135,-0.3544955,-0.35966693,-0.3647364,-0.3697123,-0.3746032,-0.37941761,-0.38416401,-0.388851,-0.3934868,-0.39808016,-0.40263954,-0.40717,-0.4116903,-0.4161987
270,Gm10126,42.015,1.6559e-08,0.00045902,-0.25753704,-0.23288141,-0.20833027,-0.18398814,-0.1599595,-0.13634886,-0.1132607,-0.09079954,-0.06906987,-0.04817619,-0.028223,-0.0093148,0.00844393,0.02494867,0.04009493,0.05377821,0.065894,0.07633783,0.08500517,0.091792,0.09659892,0.099468,0.1005742,0.1001,0.0982154,0.09511071,0.09096243,0.08595053,0.08025499,0.07405577,0.067533,0.06086617,0.05423573,0.0478215,0.041803,0.03636151,0.0316757,0.027926,0.02529228,0.0239427,0.02386699,0.02491683,0.02694051,0.02978628,0.03330238,0.03733706,0.0417386,0.0463551,0.051035,0.05562649,0.059978,0.0639371,0.0673527,0.07007286,0.071946,0.07281982,0.0725704,0.07119118,0.06870791,0.06514625,0.06053186,0.0548904,0.0482476,0.0406291,0.0320606,0.02256774,0.0121762,0.00091169,-0.0112001,-0.0241336,-0.037863,-0.0523627,-0.06760706,-0.0835703,-0.1002268,-0.1175509,-0.1355169,-0.1540991,-0.17327191,-0.19300956,-0.2132864,-0.234077,-0.255355,-0.27709539,-0.2992723,-0.32185998,-0.3448328,-0.3681651,-0.39183125,-0.4158055,-0.4400621,-0.4645755,-0.48932004,-0.51426995,-0.5394,-0.5646833,-0.59009537,-0.61561016,-0.6412,-0.6668451,-0.692514
271,Alas1,231.423,6.5211e-49,1.834e-44,0.21948174,0.29498151,0.37016644,0.44472172,0.51833252,0.59068401,0.66146135,0.73034973,0.79703431,0.86120027,0.92253278,0.98072,1.03543813,1.08638132,1.13323175,1.17567458,1.2134,1.24607816,1.27340926,1.2951,1.31077163,1.3205,1.3247454,1.3238,1.31795384,1.30770838,1.29339642,1.27539289,1.25407273,1.22981091,1.203,1.173962,1.14312481,1.11084572,1.0775,1.04346164,1.0091065,0.9748093,0.94094492,0.9078733,0.87572878,0.84447151,0.8140571,0.78444118,0.75557937,0.72742728,0.6999405,0.6730748,0.6467856,0.6210286,0.59576,0.5709337,0.5465071,0.52243516,0.49867,0.47517782,0.4519097,0.42885725,0.40601547,0.38337949,0.36094441,0.3387053,0.3166574,0.2947956,0.2731151,0.25161105,0.2302785,0.20911,0.1881083,0.1672608,0.1465652,0.1260167,0.10561022,0.085341,0.065204,0.0451945,0.0253074,0.005538,-0.01411879,-0.03366774,-0.0531138,-0.072462,-0.091717,-0.11088352,-0.129967,-0.14897201,-0.1679036,-0.1867665,-0.20556574,-0.2243062,-0.2429927,-0.2616303,-0.28022369,-0.29877793,-0.317298,-0.3357884,-0.35425445,-0.37270088,-0.39113,-0.4095546,-0.4279716
272,Ssr3,107.46,2.5321e-22,7.0884e-18,0.33887334,0.34913689,0.35936233,0.36951157,0.3795465,0.38942901,0.39912101,0.40858439,0.41778105,0.42667288,0.43522178,0.44339,0.45113837,0.45842987,0.46522602,0.47148872,0.47718,0.48226138,0.48669512,0.49044,0.49346721,0.49574,0.497222,0.4979,0.49774338,0.49672598,0.49482158,0.49200397,0.48824694,0.48352427,0.47781,0.47107717,0.46330032,0.45445299,0.44451,0.43344202,0.421226,0.4078346,0.39324163,0.3774258,0.3604387,0.34238837,0.32338429,0.30353593,0.28295278,0.26174431,0.24002,0.2178893,0.1954618,0.17284688,0.15015,0.1274927,0.1049725,0.0827028,0.060793,0.03935286,0.0184728,-0.00183803,-0.02159249,-0.04080356,-0.05948416,-0.0776472,-0.0953057,-0.1124726,-0.1291607,-0.14538309,-0.1611526,-0.17648,-0.1913849,-0.2058736,-0.2199612,-0.2336606,-0.24698484,-0.2599468,-0.2725594,-0.2848357,-0.2967885,-0.3084308,-0.31977545,-0.33083551,-0.3416239,-0.352153,-0.362437,-0.37248815,-0.3823191,-0.39194302,-0.4013729,-0.4106216,-0.41970215,-0.4286274,-0.4374104,-0.446064,-0.45460109,-0.46303471,-0.471378,-0.4796432,-0.48784395,-0.49599294,-0.5041,-0.5121874,-0.5202588
273,mt-Nd5,84.298,2.1369e-17,5.9686e-13,0.07735827,0.0893862,0.10136529,0.11324671,0.12498161,0.13652116,0.14781651,0.15881885,0.16947931,0.17974908,0.1895793,0.19892,0.20772578,0.21594435,0.22352803,0.23042798,0.2366,0.24198134,0.24653707,0.25021,0.25296552,0.25481,0.2558379,0.25613,0.2557673,0.25484295,0.25344033,0.25164526,0.24954357,0.24722108,0.24476,0.242257,0.23978705,0.23743961,0.2353,0.2334555,0.2319905,0.2309913,0.23054365,0.2307262,0.2315086,0.23277618,0.23441223,0.2363,0.23832275,0.24036373,0.2423062,0.2440334,0.2454286,0.24637501,0.24676,0.2464546,0.2453543,0.24333825,0.24029,0.23609192,0.2306504,0.22396735,0.21607087,0.20698921,0.19675059,0.1853832,0.1729154,0.1593752,0.1447909,0.12919078,0.112603,0.095056,0.0765774,0.057196,0.0369398,0.0158371,-0.00608399,-0.0287952,-0.0522683,-0.076475,-0.1013872,-0.1269767,-0.15321521,-0.18007451,-0.2075264,-0.235543,-0.264095,-0.2931554,-0.3226955,-0.352687,-0.3831018,-0.4139117,-0.44508844,-0.4766038,-0.5084295,-0.5405375,-0.57289938,-0.60548703,-0.638272,-0.6712267,-0.70432228,-0.73753074,-0.77082,-0.8041734,-0.8375512
274,Dbi,112.31,2.3405e-23,6.5535e-19,0.47423636,0.48681624,0.49934815,0.51178412,0.52407618,0.53617636,0.5480367,0.55960923,0.57084596,0.58169895,0.59212021,0.60206,0.61147568,0.62031396,0.62852863,0.63607173,0.6429,0.64895135,0.65419193,0.65857,0.66203659,0.66459,0.6662516,0.66706,0.66704761,0.666243,0.664679,0.66238742,0.65940003,0.65574862,0.65146,0.64658086,0.64112809,0.63513844,0.62864,0.62167562,0.614266,0.6064467,0.59824941,0.5897046,0.58082268,0.57159852,0.5620266,0.55210141,0.54181743,0.53116916,0.5201511,0.5087576,0.4969834,0.48482274,0.47227,0.4593203,0.4459675,0.43220628,0.41803,0.40343647,0.3884192,0.37298595,0.35714627,0.34090959,0.32428534,0.307283,0.289912,0.2721818,0.2541018,0.23568159,0.2169305,0.19786,0.1784736,0.1587867,0.1388068,0.1185433,0.09800566,0.0772034,0.0561458,0.0348425,0.0133029,-0.0084635,-0.03044743,-0.05263927,-0.0750296,-0.097609,-0.120368,-0.14329715,-0.166387,-0.18962807,-0.2130109,-0.2365261,-0.26016423,-0.2839158,-0.3077713,-0.3317213,-0.35575638,-0.37986711,-0.404044,-0.4282776,-0.45255847,-0.47687715,-0.50122,-0.5255901,-0.5499655
275,mt-Nd2,181.46,3.6228e-38,1.0179e-33,0.01355887,0.02453919,0.03547565,0.04632437,0.0570415,0.06758316,0.07790549,0.08796463,0.0977167,0.10711785,0.11612421,0.12469,0.13277707,0.14033586,0.14732438,0.15369878,0.15942,0.16442976,0.1686986,0.17218,0.17482545,0.17664,0.1776481,0.17789,0.17740234,0.17621586,0.17436676,0.17188986,0.16882001,0.16519204,0.16104,0.15640104,0.15130768,0.14579552,0.1399,0.13365414,0.1270946,0.1202555,0.11317186,0.1058758,0.09836135,0.09059271,0.08253344,0.07414707,0.0653971,0.05624706,0.0466605,0.0366009,0.0260318,0.01491671,0.0032192,-0.0090973,-0.0220692,-0.03573293,-0.050125,-0.06528204,-0.081232,-0.09796685,-0.11546881,-0.13372001,-0.15270263,-0.1723988,-0.1927907,-0.2138605,-0.2355904,-0.25796242,-0.2809588,-0.30456,-0.3287535,-0.353516,-0.3788315,-0.4046822,-0.43105026,-0.4579178,-0.485267,-0.51308,-0.541339,-0.5700261,-0.59912358,-0.62861348,-0.658478,-0.688699,-0.71926,-0.75014093,-0.7813256,-0.81279561,-0.8445332,-0.8765206,-0.90873994,-0.9411733,-0.9738029,-1.0066109,-1.03957945,-1.07269071,-1.105927,-1.13927,-1.17270237,-1.2062061,-1.2398,-1.2733563,-1.306967
